,Title,Price,Link
129,"ASUS Vivobook 15 Thin and Light Laptop,Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, (16GB RAM/512GB/Win11/Office 2021/Blue/1.7 kg), X1502ZA-EJ541WS  ","51,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NDEyMjQ3MDkwODIzODY2OjE3MjU4MjUyOTY6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI1MDgzMTQ5NDkzMjo6NDo6&url=%2FASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ541WS%2Fdp%2FB0C7H6SSC8%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.885faefa-2e35-4b1e-801d-830d2f11df89%253Aamzn1.sym.885faefa-2e35-4b1e-801d-830d2f11df89%26crid%3D234WC15ZUST3N%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.nwq3X2SviG12V--S-BecH0yL-KwNCCeN6bBfpEQ1g3upxguAU0eh9WTfSAFV7txW.z9mpcqXXgRILnQHwS2glR6PGxdt5A8LMPGMh-Pn3Zx4%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0C7H6SSC8%26pd_rd_r%3De459c5f4-3ec3-453b-9346-309784b47f26%26pd_rd_w%3DorfHp%26pd_rd_wg%3DmEK2o%26pf_rd_p%3D885faefa-2e35-4b1e-801d-830d2f11df89%26pf_rd_r%3D6WQYC9H1FFG7SN0HW8S5%26qid%3D1725825296%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlap%252Caps%252C432%26sr%3D1-20-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
185,"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB RAM/512GB/Win11/Office 2021/Silver/1.7 kg), X1502ZA-EJ542WS  ","51,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4NDY0MTc2OTM0MDkzMjc3OjE3MjU4MjUzMDc6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDEyMDAyMjQyNzkzMjo6MTo6&url=%2FASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ542WS%2Fdp%2FB0C5Y3JBC4%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.885faefa-2e35-4b1e-801d-830d2f11df89%253Aamzn1.sym.885faefa-2e35-4b1e-801d-830d2f11df89%26crid%3D234WC15ZUST3N%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.tI7vdToNDq7FyAPjNky2lXDVolSlM1R1Bv6o2RG4MSkRWuFSXPlnfrdNAEB1Coqj.Cxc9K6Cxeny7rwTQj4cyX-UDTJ49SDpEvEB79t1D6TA%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0C5Y3JBC4%26pd_rd_r%3D2e95743f-6db5-4765-ad47-758d0c483893%26pd_rd_w%3DisIWR%26pd_rd_wg%3D5mVBO%26pf_rd_p%3D885faefa-2e35-4b1e-801d-830d2f11df89%26pf_rd_r%3D616EA7A2ZJK1HTRVW525%26qid%3D1725825306%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlap%252Caps%252C432%26sr%3D1-50-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
200,"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB RAM/512GB/Win11/Office 2021/Silver/1.7 kg), X1502ZA-EJ542WS  ","51,990",https://amazon.in//ASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ542WS/dp/B0C5Y3JBC4/ref=sr_1_65?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.2htzDNal1n-JDwWegQDDHMl4bbzBpYK3EwxlXxjloaOebGusJIlaD2PYaB3KrTBWomM62MNgILzHzM5iQf4AoCOJC9NCVop1GNN1IgvbqcRTgdVv_c_U8Lq16G38yKEmWIQo0BDJZTelhkNn3X0wC8qPYL_jgiQmP75Re5z96nY5AWA4pt1LUn90NSaYpPr6fCIvzvDJ7kvt9vxvPL86JJX-TA2Bd3BDKTZ8qI6ovp8.qZIHBq6b9se1_xm9I7rDx6977lT8bBcA_usJCaf6ib8&dib_tag=se&keywords=laptop&qid=1725825306&sprefix=lap%2Caps%2C432&sr=8-65
36,"Dell 15 Laptop, 13th Gen Intel Core i5-1335U Processor/ 8GB/ 512GB SSD/15.6"" (39.62cm) FHD AG 120Hz 250 nits Narrow Border/ Win11 + MSO'21/15 Month McAfee/Carbon Black/Thin & Light- 1.66kg  ","51,890",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4Njk0NjMyNTgyMzgyNDcxOjE3MjU4MjUzMTM6c3BfYnRmOjMwMDMxMDAzNDAwMDMzMjo6MDo6&url=%2FDell-Laptop-i5-1335U-Processor-39-62cm%2Fdp%2FB0CCSMVFWS%2Fref%3Dsr_1_86_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.qlLaQj7bAi4wsOeViPvho3NGEMSqbA1SdO_Av7FRR14HvZ5FTrwvbnKwlK8-8hJphSUGTUSU8wil7nMpSoknTEA1-rpjUIRxx7HXLS3sN7ZezNwk_MEsQ57s0SFHPznBDpQ2iZhbSeBzjEPXqtVjLo5tDg6YlYU9CUQ4QBR7HL2nkGRWUoHlLarUB1pz13-pH8U7GOffdQZT-m7jDlIPERx0S41AmUP2hTIJ5KXjAGI.B_aGDxB96uoHCepREYAj40qNzi1Zrah3iuYgp34LWcw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725825313%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-86-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
155,"Lenovo IdeaPad Slim 3 12th Gen Intel Core i5-12450H 14"" (35.5cm) FHD 250 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 21/1Yr ADP Free/Alexa built-in/3 mon. Game Pass/Grey/1.37Kg), 83EQ005VIN  ","51,229",https://amazon.in//sspa/click?ie=UTF8&spc=MTozODEzODk1MTg5Mjk1Nzg0OjE3MjU4MjUzMDI6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDIzMjE3Nzg5MjEzMjo6MTo6&url=%2FLenovo-IdeaPad-i5-12450H-35-5cm-83EQ005VIN%2Fdp%2FB0D6MPVN7B%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.885faefa-2e35-4b1e-801d-830d2f11df89%253Aamzn1.sym.885faefa-2e35-4b1e-801d-830d2f11df89%26crid%3D234WC15ZUST3N%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.aITgTXwJo-qXQQ15eeTKuc6dp_KTTlR87cZn00GFrAhscx4aAPBIg5Awt0iynzLDwdJ76uAASD4qok7fQ-TB6A.EZW6-W7aQ6XQ_1LTg_rTgq9dap9QnzcjoglHi__JlqI%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0D6MPVN7B%26pd_rd_r%3Dd88747eb-e6d3-41db-ad75-c2d85fbd62a3%26pd_rd_w%3Duzbrj%26pd_rd_wg%3DvVUwb%26pf_rd_p%3D885faefa-2e35-4b1e-801d-830d2f11df89%26pf_rd_r%3DF743K2A145GA0D8V2HE2%26qid%3D1725825301%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlap%252Caps%252C432%26sr%3D1-34-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
174,"Lenovo IdeaPad Slim 3 12th Gen Intel Core i5-12450H 14"" (35.5cm) FHD 250 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 21/1Yr ADP Free/Alexa built-in/3 mon. Game Pass/Grey/1.37Kg), 83EQ005VIN  ","51,229",https://amazon.in//Lenovo-IdeaPad-i5-12450H-35-5cm-83EQ005VIN/dp/B0D6MPVN7B/ref=sr_1_51?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.qPeX3XRjnQWla9V6yLMFeezp_wwjAqNd9iI7Js_xWpFqEHxKwy8YAJ7KbcrJME3RT8UXZZboQJR1qbUufo5FetvK3OOm551asE3uSJc6KaRJGlFM2IusXiOwrgB4Qs167n581HAayOXvkxhAa_bKpGQMPKK8RW5usc9FWR-lu-Pemh4k6q-uriaQxRoCRQRR_o9nWEQCzZ3RHVLoAQpub0Zzft7ccp45_aandy_W5ng.0f8VGgpavXJm_l6-pNUIR71LtiuTOEr13k0lqkYNgGI&dib_tag=se&keywords=laptop&qid=1725825301&sprefix=lap%2Caps%2C432&sr=8-51
1,"Dell 15 Thin & Light Laptop, Intel Core i5-1235U Processor/16GB DDR4 + 512GB SSD/Intel UHD Graphics/15 (38cm) FHD Display/Windows 11 + MSO'21/15 Month McAfee/Carbon Black/Spill-Resistant KB/1.69kg  ","50,700",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2MTQ3MDU5NDA3NTY1NDI6MTcyNTgyNTI4OTpzcF9hdGY6MzAwMTE4MzA0NjU1ODMyOjowOjo&url=%2FDell-15-Processor-Antivirus-Spill-Resistant%2Fdp%2FB0BQJ7WR2R%2Fref%3Dsr_1_2_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.4TcdBV6rJ2g3W2XVl6Dfn_2yNMdNLcWgET3y8BELnFZxm1fEl1kRPycwN6j8cBIap9LTLlWeHUqj4qKgPzG-Fh2SwvAcMuuKOxZ1SInGgqLRO0W8JqW1ghVWwTo_RoRLAv-TEt7Z6eBLtnvpePBjQ7k6HmSU83GNc8XavFFTDroJgzuAcRTQ7NFEZOhPa54pFvHbgK4ilOir1I4D3JfwSiphKu7U6XhEphyZTV-mVdo.U7iZuk8WzUCkj9pMkkAEkiqpgQaeo9mqEuajsPM41jE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725825289%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
5,"Dell 15 Thin & Light Laptop, Intel Core i5-1235U Processor/16GB DDR4 + 512GB SSD/Intel UHD Graphics/15 (38cm) FHD Display/Windows 11 + MSO'21/15 Month McAfee/Carbon Black/Spill-Resistant KB/1.69kg  ","50,700",https://amazon.in//Dell-15-Processor-Antivirus-Spill-Resistant/dp/B0BQJ7WR2R/ref=sr_1_68?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.2htzDNal1n-JDwWegQDDHMl4bbzBpYK3EwxlXxjloaOebGusJIlaD2PYaB3KrTBWomM62MNgILzHzM5iQf4AoCOJC9NCVop1GNN1IgvbqcRTgdVv_c_U8Lq16G38yKEmWIQo0BDJZTelhkNn3X0wC8qPYL_jgiQmP75Re5z96nY5AWA4pt1LUn90NSaYpPr6fCIvzvDJ7kvt9vxvPL86JJX-TA2Bd3BDKTZ8qI6ovp8.qZIHBq6b9se1_xm9I7rDx6977lT8bBcA_usJCaf6ib8&dib_tag=se&keywords=laptop&qid=1725825306&sprefix=lap%2Caps%2C432&sr=8-68
7,"Dell 15 Thin & Light Laptop, 12th Gen Intel Core i5-1235U Processor, Windows 11 + MSO'21, 8GB, 1TB HDD+ 256GB SSD, 15.6"" (39.62Cms) FHD 120Hz 250 nits, 15 Months McAfee, Backlit KB, Silver, 1.65Kg  ","50,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMDY0NjMwOTg3MDE3Njg2OjE3MjU4MjUzMDc6c3BfYnRmOjMwMDI3ODQ0ODQ1MDIzMjo6MDo6&url=%2FDell-Inspiron-i5-1235U-39-62Cms-D560917WIN9S%2Fdp%2FB0BH4TVDLH%2Fref%3Dsr_1_70_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.2htzDNal1n-JDwWegQDDHMl4bbzBpYK3EwxlXxjloaOebGusJIlaD2PYaB3KrTBWomM62MNgILzHzM5iQf4AoCOJC9NCVop1GNN1IgvbqcRTgdVv_c_U8Lq16G38yKEmWIQo0BDJZTelhkNn3X0wC8qPYL_jgiQmP75Re5z96nY5AWA4pt1LUn90NSaYpPr6fCIvzvDJ7kvt9vxvPL86JJX-TA2Bd3BDKTZ8qI6ovp8.qZIHBq6b9se1_xm9I7rDx6977lT8bBcA_usJCaf6ib8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725825306%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
128,"HONOR MagicBook X14 Pro 2024, 13th Gen Intel Core i5-13420H (8GB/512GB NVMe SSD, 14-inch (35.56 cm) FHD IPS Anti-Glare Thin and Light Laptop/Windows 11/Backlit Keyboard/Fingerprint/1.4Kg), Gray  ","49,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NDEyMjQ3MDkwODIzODY2OjE3MjU4MjUyOTY6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDE2NjgwODUwMDUzMjo6Mzo6&url=%2FMagicBook-i5-13420H-Anti-Glare-Keyboard-Fingerprint%2Fdp%2FB0CXLRP4VJ%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.885faefa-2e35-4b1e-801d-830d2f11df89%253Aamzn1.sym.885faefa-2e35-4b1e-801d-830d2f11df89%26crid%3D234WC15ZUST3N%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.nwq3X2SviG12V--S-BecH0yL-KwNCCeN6bBfpEQ1g3upxguAU0eh9WTfSAFV7txW.z9mpcqXXgRILnQHwS2glR6PGxdt5A8LMPGMh-Pn3Zx4%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CXLRP4VJ%26pd_rd_r%3De459c5f4-3ec3-453b-9346-309784b47f26%26pd_rd_w%3DorfHp%26pd_rd_wg%3DmEK2o%26pf_rd_p%3D885faefa-2e35-4b1e-801d-830d2f11df89%26pf_rd_r%3D6WQYC9H1FFG7SN0HW8S5%26qid%3D1725825296%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlap%252Caps%252C432%26sr%3D1-19-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
111,"ASUS TUF F17 Gaming Laptop, Intel Core i5-11400H 11th Gen, 17.3-inch (43.94 cm) 144Hz, (8GB RAM/512GB SSD/4GB NVIDIA GeForce RTX 2050/Windows 11/ RGB Backlit KB/Black/2.30 kg), FX706HF-HX018W  ","48,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMDYyMjcxMjM1NjA2NTM2OjE3MjU4MjUzMjg6c3BfYnRmOjMwMDExOTI5NjkzNTQzMjo6MDo6&url=%2FASUS-i5-11400H-17-3-inch-GeForce-FX706HF-HX018W%2Fdp%2FB0C27VNNWH%2Fref%3Dsr_1_133_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.wwky5_aRjtcJKeLtS1OBf_E9I63vIW3Y6YSnnjsbMx-GF7v0z1u5AFMMzb-Z07sV28-Ncoz4YzI3OWSB_B9XxydTulZid8yRUVg6peHuYnKjZgMOSWgdZAH9HGcPKsZp5uIiEbsH_gmFIqfWE1q158HykZ0l3rGv80gsSOvvvqyCfRL4VONMiFgQz2ImcWPbq0x6mDhNbdToYCBWK8vkQiuPV4S34Bk0yUgm2LdDf-0.lIKK6Ap2Dnv8ZiMxaigxo4wbsmBfxrLnyaqUg45sG5I%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725825328%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-133-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
141,"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen, Thin and Light Laptop, 15.6"" (39.62 cm) FHD, (8 GB RAM/512GB SSD/Windows11/Office 2021/Backlit/42WHr/Silver/1.70 kg), X1502ZA-EJ524WS  ","48,990",https://amazon.in//ASUS-Vivobook-i5-12500H-Backlit-X1502ZA-EJ524WS/dp/B0CCP83BK2/ref=sr_1_32?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.0ICxCQpZx4t0b6e1R8licwlBrmf6SjgDu_S5uLfAIy3IxIL3fRkuePNkwF5o4fTbFckFATiXmZSsOo-UxKCxj2t6gtg1SPKPctPDSELsM-kTIYMIwr3syHz2tWYUQZOIGBtPYZonTLL3tYJPxjXMaVx4Q-RDg_HoVpnt1NJx_HXLxHNjzIH3kVq8tmX5-mJ-eN7NXuMGc7cjxg-RqcLrmCsWCISOvcC4IGicP20uOgQ.Q31262xUhIBrVMQokHSGBsMVwYm4X2H3KXqJF-PWVtw&dib_tag=se&keywords=laptop&qid=1725825296&sprefix=lap%2Caps%2C432&sr=8-32
156,"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen, Thin and Light Laptop, 15.6"" (39.62 cm) FHD, (8 GB RAM/512GB SSD/Windows11/Office 2021/Backlit/42WHr/Silver/1.70 kg), X1502ZA-EJ524WS  ","48,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozODEzODk1MTg5Mjk1Nzg0OjE3MjU4MjUzMDI6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDE2Njg4OTkzMDUzMjo6Mjo6&url=%2FASUS-Vivobook-i5-12500H-Backlit-X1502ZA-EJ524WS%2Fdp%2FB0CCP83BK2%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.885faefa-2e35-4b1e-801d-830d2f11df89%253Aamzn1.sym.885faefa-2e35-4b1e-801d-830d2f11df89%26crid%3D234WC15ZUST3N%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.aITgTXwJo-qXQQ15eeTKuc6dp_KTTlR87cZn00GFrAhscx4aAPBIg5Awt0iynzLDwdJ76uAASD4qok7fQ-TB6A.EZW6-W7aQ6XQ_1LTg_rTgq9dap9QnzcjoglHi__JlqI%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CCP83BK2%26pd_rd_r%3Dd88747eb-e6d3-41db-ad75-c2d85fbd62a3%26pd_rd_w%3Duzbrj%26pd_rd_wg%3DvVUwb%26pf_rd_p%3D885faefa-2e35-4b1e-801d-830d2f11df89%26pf_rd_r%3DF743K2A145GA0D8V2HE2%26qid%3D1725825301%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlap%252Caps%252C432%26sr%3D1-35-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
192,"HP Laptop 15s AMD Ryzen 7 5700U, 15.6-inch(39.6 cm) FHD, Anti-Glare Laptop (16 GB/512 GB/AMD Radeon Graphics/Dual Speakers/Backlit KB/Win 11/1.69kg/Natural Silver, 15s-eq2084AU  ","48,990",https://amazon.in//HP-15-6-inch-Anti-glare-Graphics-15s-eq2084AU/dp/B0CRDZVKNK/ref=sr_1_57?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.2htzDNal1n-JDwWegQDDHMl4bbzBpYK3EwxlXxjloaOebGusJIlaD2PYaB3KrTBWomM62MNgILzHzM5iQf4AoCOJC9NCVop1GNN1IgvbqcRTgdVv_c_U8Lq16G38yKEmWIQo0BDJZTelhkNn3X0wC8qPYL_jgiQmP75Re5z96nY5AWA4pt1LUn90NSaYpPr6fCIvzvDJ7kvt9vxvPL86JJX-TA2Bd3BDKTZ8qI6ovp8.qZIHBq6b9se1_xm9I7rDx6977lT8bBcA_usJCaf6ib8&dib_tag=se&keywords=laptop&qid=1725825306&sprefix=lap%2Caps%2C432&sr=8-57
31,"HP Laptop 15, 12th Gen i5-1235U, 15.6-inch (39.6 cm), FHD, Anti-Glare, 8GB DDR4, 512GB SSD, Intel Iris Xá¶± Graphics, Backlit Keyboard, Dual Speakers, (Win 11, MSO 2021, Silver, 1.69 kg), 15s-fy5007TU  ","48,490",https://amazon.in//HP-i5-1235U-15-6-inch-Anti-Glare-15s-fy5007TU/dp/B0CJBP38HR/ref=sr_1_82?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.qlLaQj7bAi4wsOeViPvho3NGEMSqbA1SdO_Av7FRR14HvZ5FTrwvbnKwlK8-8hJphSUGTUSU8wil7nMpSoknTEA1-rpjUIRxx7HXLS3sN7ZezNwk_MEsQ57s0SFHPznBDpQ2iZhbSeBzjEPXqtVjLo5tDg6YlYU9CUQ4QBR7HL2nkGRWUoHlLarUB1pz13-pH8U7GOffdQZT-m7jDlIPERx0S41AmUP2hTIJ5KXjAGI.B_aGDxB96uoHCepREYAj40qNzi1Zrah3iuYgp34LWcw&dib_tag=se&keywords=laptop&qid=1725825313&sprefix=lap%2Caps%2C432&sr=8-82
6,"Dell [Smartchoice] 14 Thin & Light Laptop, Intel 12th Gen Core i5-1235U/8GB/512GB SSD/14.0"" (35.56cm) FHD/Intel UHD Graphics/Spill-Resistant Keyboard/Windows 11 + MSO'21/Black/15 Month McAfee, 1.48kg  ","48,390",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMDY0NjMwOTg3MDE3Njg2OjE3MjU4MjUzMDc6c3BfYnRmOjMwMDIwODU5NDUyNzgzMjo6MDo6&url=%2FDell-14-Rheinland-Certified-Comfortview%2Fdp%2FB0BQJ7NMVM%2Fref%3Dsr_1_69_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.2htzDNal1n-JDwWegQDDHMl4bbzBpYK3EwxlXxjloaOebGusJIlaD2PYaB3KrTBWomM62MNgILzHzM5iQf4AoCOJC9NCVop1GNN1IgvbqcRTgdVv_c_U8Lq16G38yKEmWIQo0BDJZTelhkNn3X0wC8qPYL_jgiQmP75Re5z96nY5AWA4pt1LUn90NSaYpPr6fCIvzvDJ7kvt9vxvPL86JJX-TA2Bd3BDKTZ8qI6ovp8.qZIHBq6b9se1_xm9I7rDx6977lT8bBcA_usJCaf6ib8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725825306%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-69-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
71,"HP Laptop 15s, AMD Ryzen 7 5700U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, AMD Radeon graphics, Backlit KB, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.69 kg), ey2001AU  ","48,010",https://amazon.in//HP-15-6-inch-Graphics-Speakers-ey2001AU/dp/B0C9DDN2JB/ref=sr_1_102?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.MKshuMZZ4i-4YGxGa-N6jqcRuOxoIauDJYggxc56KksccLmTMw2vOqy1-YY8WKh_F0hLnBHqsHLw1L7fFF2SVa6m4TAgyLyz_0cyb2wGUCkW7WvWRrzYiuac9RWhSne4eQXcBYrOoiMnwfU5-m-lMlW97Mvq6zR9kt5hxwXiuQ3SKJtAMBRCb9v-0CKRHDgZIAqEIQVSBXWyg2K1pSRWAHJs4CdglLhXltgMpLSfeyM.akETlGFOhWWePVR3vbXiwW_kjXA_CQex4OPmHoKIn-w&dib_tag=se&keywords=laptop&qid=1725825323&sprefix=lap%2Caps%2C432&sr=8-102
102,"Lenovo ThinkBook 15 G5 Ryzen 7 15.6"" FHD Antiglare 250 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Fingerprint Reader/Backlit/Mineral Grey/1 Year Onsite/1.7 kg), 21JFA02NIN  ","47,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMDYyMjcxMjM1NjA2NTM2OjE3MjU4MjUzMjg6c3BfbXRmOjMwMDI5NjkyNjM2NzQzMjo6MDo6&url=%2FLenovo-ThinkBook-Antiglare-Fingerprint-21JFA02NIN%2Fdp%2FB0CWLXR29F%2Fref%3Dsr_1_124_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.wwky5_aRjtcJKeLtS1OBf_E9I63vIW3Y6YSnnjsbMx-GF7v0z1u5AFMMzb-Z07sV28-Ncoz4YzI3OWSB_B9XxydTulZid8yRUVg6peHuYnKjZgMOSWgdZAH9HGcPKsZp5uIiEbsH_gmFIqfWE1q158HykZ0l3rGv80gsSOvvvqyCfRL4VONMiFgQz2ImcWPbq0x6mDhNbdToYCBWK8vkQiuPV4S34Bk0yUgm2LdDf-0.lIKK6Ap2Dnv8ZiMxaigxo4wbsmBfxrLnyaqUg45sG5I%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725825328%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-124-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
109,"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen,Thin and Light Laptop,15.6"" (39.62 cm) FHD, (8GB RAM/512GB/Windows11/Office 2021/Blue/1.7 kg), X1502ZA-EJ523WS  ","47,990",https://amazon.in//ASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ523WS/dp/B0C5N3G2MD/ref=sr_1_131?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.wwky5_aRjtcJKeLtS1OBf_E9I63vIW3Y6YSnnjsbMx-GF7v0z1u5AFMMzb-Z07sV28-Ncoz4YzI3OWSB_B9XxydTulZid8yRUVg6peHuYnKjZgMOSWgdZAH9HGcPKsZp5uIiEbsH_gmFIqfWE1q158HykZ0l3rGv80gsSOvvvqyCfRL4VONMiFgQz2ImcWPbq0x6mDhNbdToYCBWK8vkQiuPV4S34Bk0yUgm2LdDf-0.lIKK6Ap2Dnv8ZiMxaigxo4wbsmBfxrLnyaqUg45sG5I&dib_tag=se&keywords=laptop&qid=1725825328&sprefix=lap%2Caps%2C432&sr=8-131
167,"Lenovo [Smart Choice Ideapad Gaming 3 Laptop AMD Ryzen 5 5500H 15.6"" (39.62Cm) Fhd IPS 300Nits 144Hz (8Gb/512Gb Ssd/Win11/Nvidia RTX 2050 4Gb/Alexa/3 Month Game Pass/Shadow Black/2.32Kg),82K20289In  ","47,990",https://amazon.in//Lenovo-IdeaPad-39-62cm-300nits-82K20289IN/dp/B0CL5L59Z9/ref=sr_1_45?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.qPeX3XRjnQWla9V6yLMFeezp_wwjAqNd9iI7Js_xWpFqEHxKwy8YAJ7KbcrJME3RT8UXZZboQJR1qbUufo5FetvK3OOm551asE3uSJc6KaRJGlFM2IusXiOwrgB4Qs167n581HAayOXvkxhAa_bKpGQMPKK8RW5usc9FWR-lu-Pemh4k6q-uriaQxRoCRQRR_o9nWEQCzZ3RHVLoAQpub0Zzft7ccp45_aandy_W5ng.0f8VGgpavXJm_l6-pNUIR71LtiuTOEr13k0lqkYNgGI&dib_tag=se&keywords=laptop&qid=1725825301&sprefix=lap%2Caps%2C432&sr=8-45
